#{"t_start": 1653573130.8973873, "env_id": null}
r,l,t
-722.066756,89,1151.134722
-665.249278,89,1164.734222
-366.441667,89,1178.340258
-440.894048,89,1191.700223
-794.597178,89,1205.208221
-341.671032,89,1218.730226
-423.940476,89,1231.506718
-750.928707,89,1245.174232
-405.847272,89,1259.13673
-372.565476,89,1272.366239
-417.672619,89,1285.53723
-472.237449,89,1298.918228
-327.905952,89,1313.83823
-357.714719,89,1326.992728
-379.619048,89,1340.194236
-561.520654,89,1354.070241
-278.623629,89,1367.077229
-346.2,89,1379.773229
-207.50754,89,1393.056736
-366.275,89,1406.404731
-517.331746,89,1419.752729
-369.160714,89,1433.09023
-943.97183,89,1447.788729
-622.814683,89,1461.141229
-312.659524,89,1474.287728
-340.861905,89,1487.211728
-415.338889,89,1500.556729
-368.578535,89,1513.793229
-264.14881,89,1526.884229
-814.376271,89,1540.24473
-627.554762,89,1553.594228
-297.25,89,1566.441728
-721.18741,89,1580.574229
-317.083333,89,1593.959736
-326.276623,89,1606.579266
-999.957769,89,1622.536232
-342.704762,89,1635.541731
-947.506806,89,1649.613227
-139.880952,89,1662.263227
-579.831746,89,1676.180228
-597.925214,89,1689.326225
-415.70694,89,1702.518727
-271.408333,89,1716.071229
-149.954762,89,1729.359727
-192.405952,89,1742.403724
-364.460714,89,1755.932728
-291.711508,89,1769.127226
-647.056391,89,1782.626728
-594.865837,89,1796.692727
-278.097619,89,1809.695224
-297.134524,89,1821.864224
-596.936736,89,1834.293724
-370.051443,89,1846.775726
-502.099206,89,1859.535725
-277.262535,89,1871.753723
-440.284055,89,1884.376724
-523.59899,89,1897.086225
-547.666667,89,1909.398224
-331.016667,89,1923.456726
-271.683333,89,1935.880225
-567.551568,89,1948.489725
-420.91627,89,1960.827224
-489.39127,89,1973.484722
-285.777381,89,1985.737226
-334.821429,89,1998.196223
-354.051587,89,2010.664223
-681.820957,89,2024.112723
-262.404762,89,2036.513221
-736.376598,89,2049.286232
-557.567015,89,2062.144724
-320.930952,89,2074.069223
-344.200794,89,2086.559256
-131.204762,89,2098.360721
-219.75,89,2110.759221
-294.78373,89,2122.970221
-1030.758365,89,2136.271724
-375.736905,89,2148.548724
-309.632937,89,2160.928722
-495.696825,89,2173.687223
-241.730952,89,2185.758263
-304.269048,89,2198.351724
-166.978571,89,2212.390222
-169.687302,89,2224.470722
-238.457143,89,2236.578231
-170.231349,89,2248.790722
-499.687698,89,2261.351736
-306.45119,89,2273.683735
-200.342929,89,2285.771735
-175.960317,89,2297.676735
-205.521429,89,2309.678258
-309.611905,89,2322.34274
-238.57381,89,2334.425233
-116.25,89,2345.842234
-317.258333,89,2358.289738
-294.790476,89,2370.599235
-165.388889,89,2382.867738
-452.734055,89,2395.548736
-220.866667,89,2407.689738
-255.013095,89,2419.955735
-215.327381,89,2432.71577
-139.766667,89,2444.809736
-375.411905,89,2457.183734
-244.768254,89,2469.866611
-668.525397,89,2482.751424
-141.147222,89,2496.856722
-601.394225,89,2510.008554
-219.442857,89,2522.417892
-188.357143,89,2534.939744
-881.005159,89,2547.977093
-176.562388,89,2560.111495
-121.866667,89,2572.186836
-283.957143,89,2584.700213
-359.098231,89,2597.131594
-293.135967,89,2609.211505
-315.651587,89,2621.527377
-153.283333,89,2633.729779
-161.37381,89,2645.884682
-334.433333,89,2658.291095
-435.487349,89,2670.514005
-368.45873,89,2682.795933
-451.411905,89,2695.556338
-293.202381,89,2707.837765
-290.474639,89,2720.082193
-201.433333,89,2732.078127
-247.460317,89,2744.046061
-201.754762,89,2756.406499
-203.471429,89,2768.598439
-84.180952,89,2782.093875
-354.157937,89,2794.690858
-126.03254,89,2806.779271
-116.25,89,2818.838722
-317.416667,89,2831.178675
-145.366667,89,2843.188129
-206.85,89,2855.231099
-145.016667,89,2867.455048
-235.964286,89,2879.627511
-281.778571,89,2892.212977
-157.95,89,2904.541437
-187.62619,89,2916.402903
-256.466667,89,2928.459372
-282.259524,89,2940.813341
-148.733333,89,2952.575813
-329.685714,89,2964.773283
-136.895238,89,2977.129761
-196.635714,89,2989.691731
-111.809524,89,3001.789208
-200.5,89,3013.929184
-124.8,89,3026.363665
-118.65,89,3038.364642
-220.728571,89,3050.48262
-109.37381,89,3064.604598
-166.604762,89,3076.85058
-296.358333,89,3089.424587
-263.483333,89,3101.852047
-189.9,89,3114.009529
-223.998016,89,3126.149535
-149.616667,89,3138.7165
-337.551587,89,3150.893985
-271.047619,89,3163.354472
-137.4,89,3175.547959
-82.05,89,3187.623948
-182.233333,89,3199.784437
-50.716667,89,3211.813426
-333.800397,89,3224.274915
-223.85,89,3236.499904
-238.619048,89,3249.028936
-180.440476,89,3261.482569
-113.283333,89,3274.139558
-143.9,89,3286.205053
-121.709524,89,3298.378542
-126.610714,89,3310.734036
-335.295238,89,3322.903032
-316.32619,89,3335.322027
-188.330952,89,3349.335517
-57.854762,89,3361.184512
-150.983333,89,3373.601014
-190.75,89,3385.842008
-171.6,89,3398.146498
-181.5,89,3410.117994
-121.907143,89,3422.569998
-89.183333,89,3434.244985
-84.75,89,3446.341981
-141.822619,89,3458.862476
-63.15,89,3471.146473
-114.0,89,3483.219468
-314.709921,89,3495.37332
-149.366667,89,3507.487133
-194.890476,89,3519.354461
-182.683333,89,3531.806787
-100.12381,89,3543.931629
-121.766667,89,3555.735483
-179.15,89,3567.76434
-118.8,89,3579.941695
-187.483333,89,3592.060563
-215.2,89,3604.137935
-150.416667,89,3616.331814
-60.214286,89,3629.998183
-263.959524,89,3642.171579
-174.483333,89,3654.295971
13.05,89,3666.197871
-141.05,89,3678.311777
-176.504762,89,3690.782683
-156.55,89,3702.997608
-426.77619,89,3715.167013
-110.552381,89,3727.52044
-350.184524,89,3740.168853
-105.280952,89,3752.003284
-197.164286,89,3764.249213
-2.1,89,3775.999649
-330.29881,89,3788.282088
-25.783333,89,3800.504028
-153.903571,89,3812.687976
-136.783333,89,3824.742417
-92.461905,89,3836.906864
-50.5,89,3848.821317
-296.838889,89,3861.707764
-282.65,89,3873.868718
-179.666667,89,3886.035676
-149.152381,89,3898.302134
-65.883333,89,3912.12559
-47.516667,89,3924.213054
-119.907143,89,3936.49502
-112.32619,89,3948.583984
-336.604762,89,3961.214948
2.533333,89,3973.285416
-699.340818,89,3985.89989
-196.476984,89,3998.24936
-172.813095,89,4010.569332
-153.5,89,4022.840305
-176.785714,89,4034.987779
-199.933333,89,4047.201755
-1001.715934,89,4060.889233
-344.689683,89,4073.298208
-1007.876345,89,4086.754189
-134.7,89,4098.680167
-112.45119,89,4110.854645
-134.886111,89,4123.343629
-35.716667,89,4135.515354
-33.65,89,4147.242838
-181.833333,89,4159.200321
-158.094048,89,4171.534808
-98.707143,89,4183.796793
5.483333,89,4197.572778
-140.1,89,4209.723764
20.766667,89,4221.347752
-46.916667,89,4233.36574
-49.95,89,4245.288228
-148.583333,89,4257.555716
-79.783333,89,4269.562706
-311.066667,89,4282.112695
-74.75,89,4294.166685
-87.916667,89,4306.074176
-79.364286,89,4318.046666
-27.366667,89,4329.925657
-302.807143,89,4342.230147
-56.133333,89,4354.371138
-44.55,89,4366.262129
-118.166667,89,4378.021621
-84.633333,89,4390.190614
-90.05,89,4402.068105
-60.616667,89,4414.2216
-104.0,89,4426.57459
-306.052381,89,4438.782084
-45.516667,89,4451.045077
-145.107143,89,4463.40407
-25.35,89,4477.198064
-50.25,89,4488.996056
-190.933333,89,4501.128552
-204.983333,89,4513.504527
52.333333,89,4525.248464
-70.216667,89,4537.465902
-35.933333,89,4549.442347
-148.833333,89,4561.357287
-113.166667,89,4573.378738
-8.633333,89,4585.548182
-65.6,89,4597.395634
-106.8,89,4609.603587
-66.161905,89,4621.935041
-90.216667,89,4633.872499
-45.1,89,4645.830459
-114.816667,89,4657.77942
-6.233333,89,4669.871382
-28.583333,89,4681.786847
34.4,89,4693.845814
-91.65,89,4705.763781
-71.65,89,4718.139248
-117.066667,89,4730.253719
12.166667,89,4742.14369
-140.65,89,4755.845659
-141.27381,89,4767.956133
-124.8,89,4780.303111
-7.816667,89,4792.383085
-67.911905,89,4804.476561
-93.283333,89,4816.626043
-28.65,89,4828.400519
-46.130952,89,4840.419498
-8.166667,89,4852.202981
79.833333,89,4864.108464
-44.216667,89,4876.026444
-47.783333,89,4887.946427
-113.383333,89,4899.931412
40.133333,89,4911.807896
-185.425,89,4923.811381
-5.192857,89,4935.647866
-83.516667,89,4947.730354
-28.666667,89,4959.927839
-227.666667,89,4972.132827
9.366667,89,4984.299815
-144.733333,89,4996.500302
-196.0,89,5008.390292
-340.047619,89,5020.93578
-108.266667,89,5034.61977
-195.469048,89,5046.911759
-72.733333,89,5059.35725
-199.171429,89,5071.38774
-296.664286,89,5083.714731
-258.869048,89,5095.83272
-267.010714,89,5108.209714
-167.983333,89,5120.122206
-213.74127,89,5132.424699
-235.235714,89,5144.487191
-230.391667,89,5156.955684
-356.122619,89,5169.164676
-198.77619,89,5181.760173
-218.150794,89,5194.062163
-146.664286,89,5206.290158
-155.317857,89,5218.331151
-206.128571,89,5230.628146
-311.02381,89,5243.410638
-49.816667,89,5255.560634
-258.833333,89,5267.40713
-223.175,89,5279.493124
-238.213095,89,5291.900119
-92.333333,89,5304.416617
