#{"t_start": 1653649033.3496325, "env_id": null}
r,l,t
-39.0,89,3394.342832
-109.0,89,3407.451833
-41.0,89,3421.093839
-146.0,89,3434.266842
-169.0,89,3449.446344
-85.0,89,3462.606848
-68.0,89,3475.702848
-82.0,89,3488.754851
-89.0,89,3502.622855
-82.0,89,3516.366857
-60.0,89,3531.791863
-58.0,89,3545.291863
-20.0,89,3559.014865
-141.0,89,3572.811371
-50.0,89,3586.458872
-139.0,89,3601.648875
-93.0,89,3614.757877
-144.0,89,3627.814877
-28.0,89,3642.169882
-48.0,89,3656.001387
-56.0,89,3670.05839
-32.0,89,3684.50539
-137.0,89,3698.951394
-40.0,89,3712.957897
-24.0,89,3726.8229
-71.0,89,3740.681901
-215.0,89,3755.706405
-62.0,89,3769.177408
-76.0,89,3783.536911
-70.0,89,3797.522415
-58.0,89,3811.179917
-22.0,89,3826.152422
-102.0,89,3840.326422
-28.0,89,3853.911424
-86.0,89,3866.967427
-73.0,89,3879.976929
-548.0,89,3896.020937
-221.0,89,3911.666436
-874.0,89,3926.039938
-681.0,89,3940.47344
-78.0,89,3954.347444
-987.0,89,3971.271947
-1078.0,89,3986.54545
-1010.0,89,4003.229954
-196.0,89,4016.385456
-35.0,89,4030.081461
-112.0,89,4044.780964
-1021.0,89,4063.036968
