#{"t_start": 1654138182.9472842, "env_id": null}
r,l,t
-3232.0,119,4525.04488
-3663.0,119,4545.308235
-3953.0,119,4565.281093
-3723.0,119,4585.105957
-3900.0,119,4605.316811
-3302.0,119,4623.641182
-3205.0,119,4642.651547
-3456.0,119,4661.396914
-3384.0,119,4680.180781
-3548.0,119,4700.620136
-3419.0,119,4719.925001
-3127.0,119,4739.048863
-3498.0,119,4758.781227
-3618.0,119,4778.493584
-3548.0,119,4798.105446
-4331.0,119,4818.568804
-3695.0,119,4839.274158
-3757.0,119,4859.566511
-3833.0,119,4880.553363
-3571.0,119,4900.455221
-4030.0,119,4922.030569
-3981.0,119,4943.261419
-3356.0,119,4962.061285
-3865.0,119,4982.583139
-4120.0,119,5003.768491
-3806.0,119,5024.90134
-3637.0,119,5044.154205
-3284.0,119,5063.14607
-3649.0,119,5081.738437
-3652.0,119,5100.12131
-4212.0,119,5120.46517
-3599.0,119,5141.176023
-3708.0,119,5161.104884
-4320.0,119,5183.594723
-3217.0,119,5201.508095
-3553.0,119,5221.089957
-3911.0,119,5241.793811
-3576.0,119,5260.466678
-3432.0,119,5280.121539
-3374.0,119,5298.448408
-3623.0,119,5318.150769
-3265.0,119,5337.492131
-3304.0,119,5359.650975
-3427.0,119,5380.840324
-3260.0,119,5401.380679
-3919.0,119,5423.126025
-3641.0,119,5442.698886
-3359.0,119,5461.411254
-3995.0,119,5482.565103
-3110.0,119,5502.287464
-3366.0,119,5521.403329
-3542.0,119,5542.815678
-3262.0,119,5561.796545
-3754.0,119,5581.9719
-3137.0,119,5599.500274
-3842.0,119,5620.15413
-3482.0,119,5638.978496
-3661.0,119,5661.348337
-3883.0,119,5685.590168
-3468.0,119,5797.294393
-3493.0,119,5817.882737
-3722.0,119,5839.042623
-3398.0,119,5859.545271
-3329.0,119,5878.834375
-3505.0,119,5898.966497
-3606.0,119,5919.183178
-3593.0,119,5938.777229
-3438.0,119,5956.946739
-3742.0,119,5977.037244
-3360.0,119,5995.315746
-3335.0,119,6016.043247
-3770.0,119,6036.790746
-3798.0,119,6056.076746
-3604.0,119,6075.269745
-3243.0,119,6093.714247
-3389.0,119,6113.467747
-3454.0,119,6133.506748
-3768.0,119,6154.276246
-3396.0,119,6174.518748
-4003.0,119,6195.993746
-3339.0,119,6216.642245
-3739.0,119,6237.194247
-3300.0,119,6255.863247
