#{"t_start": 1653616117.6084905, "env_id": null}
r,l,t
-1464.296245,89,2172.594054
-1405.935694,89,2182.997561
-1342.931914,89,2194.230745
-1324.762541,89,2207.247785
-1364.889069,89,2218.981828
-1437.72379,89,2230.916322
-1493.643945,89,2243.336781
-1609.934793,89,2254.113846
-1397.183627,89,2265.879786
-1392.200456,89,2276.335647
-1225.309199,89,2286.013691
-1353.887688,89,2296.320338
-1339.951912,89,2305.985328
-1300.308442,89,2316.12888
-1321.35314,89,2327.845381
-1887.174323,89,2338.759241
-1212.142506,89,2348.72504
-1437.425348,89,2358.585453
-1241.896551,89,2368.748709
-1500.820635,89,2378.676219
-1529.091188,89,2388.519753
-1285.984085,89,2398.379543
-1226.496447,89,2408.662691
-1404.865401,89,2418.929611
-1460.204489,89,2429.08993
-1335.190169,89,2438.803654
-1509.453183,89,2448.757553
-1455.435816,89,2459.053439
-1321.672421,89,2468.760555
-1218.779039,89,2478.600877
-1590.502123,89,2489.266158
-1666.130877,89,2499.620506
-1542.459307,89,2510.083962
-1425.815379,89,2520.620883
-1284.296686,89,2530.786408
-1544.046041,89,2541.415519
-1149.614574,89,2551.049981
-1389.67882,89,2561.01405
-1441.239943,89,2571.171341
-1353.544168,89,2581.431419
-1459.286654,89,2591.782324
-1405.316493,89,2602.02026
-1441.926389,89,2612.165161
-1464.325482,89,2622.300851
-1572.966132,89,2633.313767
-1421.694843,89,2643.335131
-1629.09821,89,2653.803457
-1823.491412,89,2664.253083
-1419.970331,89,2674.263051
-1203.816263,89,2683.832251
-1510.998019,89,2694.147951
-1321.70523,89,2704.578692
-1583.917668,89,2715.067657
-1366.812524,89,2725.2297
-1289.348341,89,2735.576115
-1308.323485,89,2745.483517
-1208.627976,89,2755.291114
-1646.931073,89,2765.712098
-1475.472126,89,2775.926788
-1484.100379,89,2785.930398
-1446.990845,89,2795.942074
-1302.466721,89,2805.858399
-1340.30307,89,2815.666953
-1338.704192,89,2825.787607
-1467.971655,89,2835.732458
-1446.573052,89,2845.671994
-1466.883203,89,2855.860074
-1260.953237,89,2865.737133
-1354.032449,89,2875.709673
-1380.614895,89,2885.944733
-1414.889917,89,2896.456994
-1311.442223,89,2905.812945
-1438.857071,89,2915.667905
-1655.225534,89,2926.049993
-1537.341923,89,2936.076435
-1200.047589,89,2945.645391
-1443.601745,89,2956.080385
-1554.277442,89,2966.950901
-1492.958532,89,2977.182419
-1332.412707,89,2987.889107
-1354.313889,89,2997.53987
-1373.925581,89,3007.801677
-1485.043371,89,3017.569102
-1454.019454,89,3028.025702
-1537.750265,89,3038.008774
-1482.779684,89,3048.972226
-1316.278556,89,3058.560308
-1193.787229,89,3068.175275
-1436.687133,89,3078.327472
-1263.570238,89,3087.70348
-1555.578342,89,3098.153917
-1496.46379,89,3108.143722
-1676.629009,89,3118.754467
-1378.316563,89,3128.642803
-1332.686579,89,3138.242208
-1537.541174,89,3148.362483
-1452.874907,89,3158.49678
-1553.262351,89,3168.68279
-1242.663753,89,3178.847941
-1165.0125,89,3188.482991
-1399.539995,89,3198.523123
-1283.743341,89,3208.774421
-1591.443833,89,3219.031135
-1372.818849,89,3229.784244
-1376.235516,89,3239.66141
-1518.309494,89,3249.656946
-1537.169974,89,3259.98676
-1394.928363,89,3269.868604
-1475.383523,89,3279.867009
-1463.408364,89,3290.180695
-1616.147138,89,3300.436484
-1453.156634,89,3310.78185
-1585.144752,89,3321.386548
-1521.700451,89,3331.348106
-1214.227579,89,3341.138532
-1401.756341,89,3351.396286
-1216.187,89,3361.151216
-1424.028986,89,3371.366135
-1679.873302,89,3381.62321
-1319.163778,89,3391.402388
-1401.362915,89,3401.541279
-1391.995833,89,3411.293281
-1495.850849,89,3421.967992
-1460.671014,89,3432.160308
-1459.268262,89,3442.905386
-1317.779228,89,3453.457892
-1212.844444,89,3463.360183
-1383.727038,89,3473.508714
-1469.750958,89,3484.234847
-1515.278983,89,3494.947796
-1576.923367,89,3505.373279
-1502.08903,89,3515.748041
-1491.458271,89,3525.771193
-1475.822863,89,3535.734034
-1263.287698,89,3545.495427
-1357.096515,89,3555.74014
-1678.915278,89,3565.776946
-1410.83451,89,3575.775061
-1460.838523,89,3586.249125
-1570.736199,89,3596.717826
-1365.643326,89,3606.927527
-1182.412536,89,3616.482848
-1529.095438,89,3626.455269
-1656.276827,89,3636.618732
-1365.355556,89,3646.613106
-1665.359617,89,3656.928686
-1213.942316,89,3666.72643
-1366.164108,89,3676.463201
-1353.404136,89,3686.700164
-1326.864194,89,3696.509521
-1432.391703,89,3706.505763
-1297.146046,89,3716.497497
-1420.519858,89,3727.099182
-1208.69398,89,3737.158422
-1204.946465,89,3746.774145
-1457.493795,89,3756.866643
-1341.330556,89,3766.381554
-1515.855297,89,3776.115457
-1505.488107,89,3786.26556
-1316.58605,89,3796.789426
-1427.555861,89,3806.969968
-1424.181845,89,3817.003767
-1283.328318,89,3826.76442
-1641.274298,89,3837.574764
-1489.248495,89,3847.541489
-1368.292274,89,3857.486568
-1398.273548,89,3867.706328
-1429.57075,89,3877.929192
-1458.832738,89,3887.811908
-1267.612099,89,3898.0523
-1218.582143,89,3907.403898
-1282.475168,89,3917.34399
-1473.174008,89,3927.499736
-1493.069844,89,3937.664603
-1290.833412,89,3947.921785
-1370.897982,89,3958.026389
-1280.841481,89,3968.229365
-1367.365386,89,3978.084609
-1574.208633,89,3988.40249
-1787.233482,89,3998.776598
-1226.81066,89,4008.345798
-1405.061799,89,4018.182623
-1389.745926,89,4028.805429
-1330.687897,89,4038.499528
-1244.513442,89,4048.843648
-1561.043083,89,4059.269782
-1530.498359,89,4069.10799
-1432.464392,89,4079.637936
-1416.864304,89,4089.882649
-1351.110612,89,4099.650982
-1449.66357,89,4109.847647
-1457.057497,89,4119.94094
-1281.487016,89,4129.41392
-1497.197296,89,4139.777652
-1423.993187,89,4149.5969
-1345.223413,89,4159.567903
-1419.24738,89,4170.029722
-1321.847619,89,4180.048779
-1102.588095,89,4189.475678
-1324.462927,89,4199.544654
-1458.769798,89,4209.630793
-1467.8996,89,4219.70947
-1470.077364,89,4229.951995
-1450.489697,89,4239.967833
-1278.182955,89,4249.847593
-1445.918092,89,4259.875604
-1304.324226,89,4269.783406
-1348.763164,89,4279.642888
-1581.606512,89,4289.702378
-1528.569444,89,4299.570059
-1403.088253,89,4309.502698
-1358.898378,89,4319.813859
-1387.953845,89,4330.064851
-1237.102742,89,4339.904351
-1527.012821,89,4350.156796
-1246.645986,89,4360.234904
-1278.739665,89,4370.456668
-1397.954293,89,4380.532868
-1449.452381,89,4390.425886
-1270.508488,89,4400.470125
-1358.063011,89,4410.688188
-1507.210248,89,4420.795593
-1407.988781,89,4430.95932
-1197.333236,89,4440.766023
-1569.2479,89,4451.657092
-1560.489205,89,4462.083088
-1596.213177,89,4472.634081
-1470.049639,89,4482.540581
-1097.672024,89,4492.178738
-1546.850949,89,4502.274411
-1357.749116,89,4512.507951
-1481.305228,89,4522.625487
-1200.849134,89,4532.300695
-1346.948654,89,4542.902517
-1499.715269,89,4553.636566
-1277.657648,89,4563.501503
-1377.098601,89,4573.598488
-1160.784325,89,4583.991112
-1588.487393,89,4594.660439
-1471.887615,89,4605.057652
-1348.411015,89,4615.209699
-1470.086454,89,4625.515578
-1537.393056,89,4635.520871
-1649.204346,89,4645.951988
-1253.469877,89,4655.907366
-1425.268795,89,4666.056018
-1444.915697,89,4676.866799
-1477.569963,89,4687.243438
-1366.388594,89,4697.823069
-1351.801385,89,4707.668863
-1455.724192,89,4718.000347
-1458.440783,89,4728.219482
-1580.220723,89,4738.609852
-1375.036364,89,4748.479487
-1604.687247,89,4758.625094
-1579.665955,89,4768.843791
-1489.037756,89,4778.882597
-1547.97833,89,4788.993685
-1330.854286,89,4799.033035
-1503.631081,89,4809.38268
-1591.390868,89,4820.342574
-1624.185274,89,4830.664937
-1387.746582,89,4840.748494
-1303.352132,89,4850.82736
-1274.497222,89,4860.36614
-1562.152068,89,4870.739191
-1380.498288,89,4881.157398
-1330.952524,89,4891.044661
-1303.893408,89,4901.066412
-1564.06438,89,4911.065585
-1344.215965,89,4921.33019
-1404.325198,89,4931.186957
-1368.056944,89,4941.159483
-1287.492857,89,4950.666091
-1443.874084,89,4960.519084
-1191.360585,89,4970.133855
-1476.871356,89,4980.056311
-1412.912698,89,4990.336013
-1432.837801,89,5000.080711
-1479.335427,89,5010.721272
-1292.969625,89,5020.34025
-1425.472186,89,5030.500918
-1692.590683,89,5040.774619
-1547.093816,89,5051.326486
-1306.691407,89,5061.501912
-1597.392191,89,5072.36809
-1435.387716,89,5082.670268
-1691.217886,89,5092.866997
-1339.705304,89,5102.766544
-1606.189715,89,5113.261974
-1513.46578,89,5123.84697
-1603.221134,89,5134.60135
-1254.860227,89,5144.321153
-1483.022356,89,5154.49237
-1651.686837,89,5165.391647
-1494.12881,89,5175.726167
-1447.624958,89,5186.614122
-1451.876127,89,5196.716904
-1363.903662,89,5207.140332
-1275.464087,89,5217.037239
-1165.143543,89,5227.02874
-1330.511053,89,5237.142983
-1703.672622,89,5247.541273
-1454.277778,89,5257.278384
-1524.140906,89,5267.400587
-1193.790641,89,5277.265556
-1361.029167,89,5287.08973
-1521.929953,89,5297.416752
-1371.239447,89,5307.371749
-1325.469,89,5317.448916
-1591.98494,89,5327.689703
-1361.057228,89,5337.777083
-1508.458072,89,5347.992817
-1485.649994,89,5358.047976
-1447.76443,89,5368.290499
-1598.285301,89,5378.607887
