#{"t_start": 1653967038.6471078, "env_id": null}
r,l,t
-9922.0,179,7040.755426
-10417.0,179,7069.19321
-10464.0,179,7098.412042
-8855.0,179,7123.284417
-9775.0,179,7152.198264
-10192.0,179,7180.170634
-10152.0,179,7207.278732
-9787.0,179,7234.471706
-10027.0,179,7261.187151
-10747.0,179,7289.264061
-10107.0,179,7315.154896
-9412.0,179,7342.875216
-9827.0,179,7371.258003
-10241.0,179,7399.329753
-10065.0,179,7426.976462
-10836.0,179,7455.707997
-8843.0,179,7480.212639
-8949.0,179,7503.548758
-9355.0,179,7529.668412
-10337.0,179,7557.53948
-10082.0,179,7585.802071
-9770.0,179,7613.175642
-10328.0,179,7639.745453
-9836.0,179,7664.715
-9166.0,179,7690.223033
-10406.0,179,7716.26656
-9024.0,179,7739.031585
-9234.0,179,7763.098069
-8945.0,179,7787.036075
-9621.0,179,7811.390581
-9731.0,179,7838.235922
-10487.0,179,7865.217915
-10010.0,179,7891.117901
-10697.0,179,7918.617384
-9951.0,179,7945.876362
-10322.0,179,7974.931836
-10451.0,179,8001.937807
-10140.0,179,8026.252323
-10912.0,179,8053.537244
-10089.0,179,8079.752714
-10300.0,179,8106.717672
-9177.0,179,8131.884135
-10288.0,179,8158.315097
-9589.0,179,8183.656557
-10900.0,179,8211.080234
-9444.0,179,8234.614124
-9573.0,179,8258.007936
-10386.0,179,8285.407233
-9322.0,179,8314.992056
-10345.0,179,8343.464876
-10527.0,179,8373.997198
-8412.0,179,8408.860008
-11156.0,179,8452.489791
-11571.0,179,8497.811087
-10283.0,179,8543.553899
-9761.0,179,8587.903231
-9853.0,179,8633.161572
-9829.0,179,8676.820928
-10668.0,179,8721.122792
-8603.0,179,8761.020589
-10802.0,179,8805.378798
-10740.0,179,8848.864308
-10813.0,179,8892.821522
-10439.0,179,8938.009897
-10400.0,179,8985.955654
-11591.0,179,9032.115327
-11091.0,179,9078.517615
-10431.0,179,9125.592496
-10479.0,179,9170.314488
-11301.0,179,9214.651108
-10851.0,179,9258.230233
-10740.0,179,9305.797876
-11591.0,179,9356.686532
-10217.0,179,9405.140752
-9845.0,179,9449.848518
-11011.0,179,9498.228783
-11011.0,179,9548.215082
-10120.0,179,9597.087878
-9508.0,179,9644.199211
-9659.0,179,9692.239048
-9167.0,179,9737.907902
-11451.0,179,9788.032127
-10111.0,179,9836.942063
-9212.0,179,9883.047212
-10560.0,179,9933.111931
-10340.0,179,9983.859756
-9474.0,179,10033.297196
-9730.0,179,10081.146266
-9222.0,179,10125.668352
-9004.0,179,10171.657006
-10105.0,179,10219.113694
-10549.0,179,10267.224288
-9408.0,179,10311.530558
-10656.0,179,10358.612335
-10387.0,179,10403.155638
-9257.0,179,10442.317974
-9314.0,179,10479.85464
-10371.0,179,10522.817976
-9688.0,179,10561.789159
-10391.0,179,10601.009936
-9074.0,179,10636.886319
-8744.0,179,10672.892252
-8266.0,179,10709.425099
-8938.0,179,10749.893595
-9164.0,179,10789.852575
-10351.0,179,10833.92821
-8765.0,179,10872.542503
-10991.0,179,10918.027492
-9577.0,179,10965.914462
-10004.0,179,11011.376107
-11112.0,179,11056.196822
-10488.0,179,11101.234045
-8279.0,179,11143.579819
-8900.0,179,11185.440113
-10532.0,179,11227.21442
-9849.0,179,11268.261934
-9588.0,179,11305.686787
-7873.0,179,11342.926148
-8827.0,179,11384.327862
-8610.0,179,11423.902685
-9708.0,179,11464.618057
-10480.0,179,11506.622975
-9773.0,179,11548.307855
-10532.0,179,11590.537723
-11112.0,179,11632.566352
-7644.0,179,11670.099753
-10632.0,179,11711.722642
-8536.0,179,11749.448551
-10158.0,179,11790.892649
-11112.0,179,11832.713206
-9125.0,179,11874.107613
-11112.0,179,11917.740067
-10492.0,179,11964.756052
-8408.0,179,12007.065155
-9037.0,179,12047.626807
-9952.0,179,12092.012515
-11112.0,179,12136.675177
-10228.0,179,12179.973924
-10577.0,179,12225.454203
-9181.0,179,12269.172952
-10192.0,179,12314.629786
-8851.0,179,12355.849115
-10512.0,179,12404.03442
-10280.0,179,12449.579752
-10492.0,179,12493.467142
-9010.0,179,12534.447474
-10125.0,179,12575.911255
-11112.0,179,12618.903125
-9304.0,179,12657.083512
-9161.0,179,12699.083109
-9882.0,179,12742.598987
-9608.0,179,12783.34388
-9895.0,179,12823.938767
-10176.0,179,12864.77666
-8451.0,179,12903.257178
-8187.0,179,12943.239576
-9365.0,179,12984.650476
-9548.0,179,13024.154874
-8603.0,179,13061.014291
-10492.0,179,13102.75071
-11112.0,179,13144.223076
-9788.0,179,13185.329473
-10638.0,179,13227.544871
-10072.0,179,13268.969265
-10306.0,179,13309.777664
-8671.0,179,13350.662558
-7481.0,179,13387.934968
-9018.0,179,13429.123377
-10230.0,179,13472.455767
-9148.0,179,13517.723161
-9669.0,179,13559.527595
-10572.0,179,13601.979959
-10372.0,179,13643.804857
-10233.0,179,13685.401257
-8968.0,179,13725.86666
-8856.0,179,13767.980563
-10129.0,179,13809.555959
-10357.0,179,13851.173895
-9535.0,179,13892.616318
-8729.0,179,13932.980862
-8883.0,179,13973.618634
-9197.0,179,14014.637496
-9598.0,179,14055.548044
-8961.0,179,14096.525212
-8278.0,179,14138.022984
-8639.0,179,14179.477845
-9453.0,179,14221.181282
-8641.0,179,14262.798804
-9369.0,179,14306.671338
-9892.0,179,14350.903936
-8553.0,179,14394.901583
-8881.0,179,14438.4373
-8535.0,179,14482.42349
-8972.0,179,14527.831226
-8649.0,179,14572.825985
-9292.0,179,14617.162773
-7583.0,179,14657.07659
-9632.0,179,14701.216908
-9472.0,179,14745.565231
-9112.0,179,14789.809068
-6723.0,179,14829.128927
-9352.0,179,14873.326275
-8541.0,179,14913.920908
-9552.0,179,14957.964458
-8721.0,179,15002.901621
-8718.0,179,15045.860432
-9221.0,179,15089.866318
-6377.0,179,15128.384844
-8811.0,179,15170.710383
-9217.0,179,15211.57999
-9799.0,179,15252.774634
-10112.0,179,15294.224812
-9132.0,179,15334.396036
-10554.0,179,15375.456305
-10572.0,179,15417.879027
-9216.0,179,15459.206303
-10154.0,179,15500.041637
-10011.0,179,15541.505408
-10186.0,179,15582.730731
-10011.0,179,15623.775065
-9417.0,179,15664.471904
-9638.0,179,15704.98276
-10692.0,179,15746.16865
-9813.0,179,15787.28745
-10026.0,179,15828.135842
-7532.0,179,15866.370379
-9592.0,179,15913.066952
-9500.0,179,15956.853126
-9352.0,179,16000.683959
-9279.0,179,16044.409907
-9972.0,179,16088.481551
-9772.0,179,16133.2648
-9146.0,179,16176.905666
-8118.0,179,16219.121629
-8668.0,179,16263.629635
-9645.0,179,16307.333201
-9914.0,179,16351.933867
-7966.0,179,16391.267058
-8678.0,179,16434.580756
-9072.0,179,16478.702474
-7185.0,179,16518.702742
-9109.0,179,16562.715007
-8526.0,179,16606.394291
-9055.0,179,16649.848591
-10093.0,179,16694.890397
-11112.0,179,16738.779218
-9457.0,179,16782.272557
-9331.0,179,16825.358894
-9472.0,179,16866.422246
-10486.0,179,16908.070608
-9049.0,179,16948.513968
-9832.0,179,16990.44634
-8904.0,179,17029.489973
-7404.0,179,17066.300857
-9027.0,179,17107.819734
-9772.0,179,17148.982605
-8784.0,179,17190.439056
-8917.0,179,17231.846437
-10452.0,179,17273.476816
-9400.0,179,17315.267688
-8515.0,179,17356.138075
-9533.0,179,17397.784954
-9329.0,179,17438.833411
-10852.0,179,17479.969792
-8180.0,179,17517.837189
-11112.0,179,17558.781568
-10892.0,179,17600.023085
-10732.0,179,17640.996432
-10572.0,179,17682.114819
-10513.0,179,17723.16488
-9932.0,179,17764.464699
-10402.0,179,17805.480586
-8007.0,179,17845.322024
-9575.0,179,17886.470915
