#{"t_start": 1653573153.4861283, "env_id": null}
r,l,t
-1445.100585,89,1223.748491
-1445.100585,89,1240.483489
-1445.100585,89,1257.309989
-1445.100585,89,1274.210988
-1445.100585,89,1291.542987
-1445.100585,89,1308.526495
-1445.100585,89,1325.576489
-1445.100585,89,1342.454494
-1445.100585,89,1359.222989
-1445.100585,89,1375.938487
-1445.100585,89,1392.878989
-1445.100585,89,1409.76749
-1445.100585,89,1427.134487
-1445.100585,89,1443.883987
-1445.100585,89,1460.831488
-1445.100585,89,1477.857493
-1445.100585,89,1494.717488
-1445.100585,89,1511.674986
-1445.100585,89,1528.553987
-1445.100585,89,1545.475987
-1445.100585,89,1562.693987
-1445.100585,89,1579.605486
-1445.100585,89,1596.93549
-1445.100585,89,1613.851486
-1445.100585,89,1630.648986
-1445.100585,89,1647.394486
-1445.100585,89,1664.286485
-1445.100585,89,1681.038985
-1445.100585,89,1697.890485
-1445.100585,89,1714.859987
-1445.100585,89,1731.806484
-1445.100585,89,1748.754986
-1445.100585,89,1765.557983
-1445.100585,89,1782.510984
-1445.100585,89,1798.591985
-1445.100585,89,1814.396484
-1445.100585,89,1830.202484
-1445.100585,89,1846.114985
-1445.100585,89,1861.913984
-1445.100585,89,1877.734987
-1445.100585,89,1894.041984
-1445.100585,89,1910.016983
-1445.100585,89,1925.9535
-1445.100585,89,1941.799985
-1445.100585,89,1957.607518
-1445.100585,89,1973.397985
-1445.100585,89,1989.117982
-1445.100585,89,2005.002984
-1445.100585,89,2020.761984
-1445.100585,89,2036.659982
-1445.100585,89,2052.405982
-1445.100585,89,2068.245991
-1445.100585,89,2084.030489
-1445.100585,89,2099.843517
-1445.100585,89,2115.609981
-1445.100585,89,2131.406982
-1445.100585,89,2147.157517
-1445.100585,89,2162.83848
-1445.100585,89,2179.225482
-1445.100585,89,2194.961017
-1445.100585,89,2210.784481
-1445.100585,89,2226.616
-1445.100585,89,2242.507995
-1445.100585,89,2258.357995
-1445.100585,89,2274.093537
-1445.100585,89,2289.875995
-1445.100585,89,2305.765994
-1445.100585,89,2321.640536
-1445.100585,89,2337.302536
-1445.100585,89,2353.098994
-1445.100585,89,2369.028994
-1445.100585,89,2384.786995
-1445.100585,89,2400.594493
-1445.100585,89,2416.378497
-1445.100585,89,2432.112494
-1445.100585,89,2447.872362
-1445.100585,89,2464.349123
-1445.100585,89,2480.494899
-1445.100585,89,2496.384715
-1445.100585,89,2512.275006
-1445.100585,89,2528.245319
-1445.100585,89,2544.151152
-1445.100585,89,2559.975989
-1445.100585,89,2575.697846
-1445.100585,89,2591.6002
-1445.100585,89,2607.477067
-1445.100585,89,2623.209442
-1445.100585,89,2639.020833
-1445.100585,89,2654.971717
-1445.100585,89,2670.795655
-1445.100585,89,2686.623514
-1445.100585,89,2702.441421
-1445.100585,89,2718.299877
-1445.100585,89,2734.152755
-1445.100585,89,2750.495176
-1445.100585,89,2766.260606
-1445.100585,89,2782.21854
-1445.100585,89,2798.041474
-1445.100585,89,2813.903914
-1445.100585,89,2829.749858
-1445.100585,89,2845.456805
-1445.100585,89,2861.398762
-1445.100585,89,2877.279706
-1445.100585,89,2893.105163
-1445.100585,89,2908.938123
-1445.100585,89,2924.834586
-1445.100585,89,2940.667047
-1445.100585,89,2956.49701
-1445.100585,89,2972.546479
-1445.100585,89,2988.666948
-1445.100585,89,3004.39742
-1445.100585,89,3020.201392
-1445.100585,89,3036.461372
-1445.100585,89,3052.405848
-1445.100585,89,3068.108838
-1445.100585,89,3083.893298
-1445.100585,89,3099.54628
-1445.100585,89,3115.545258
-1445.100585,89,3131.27574
-1445.100585,89,3147.200725
-1445.100585,89,3162.895208
-1445.100585,89,3178.691694
-1445.100585,89,3194.657179
-1445.100585,89,3210.463666
-1445.100585,89,3226.365653
-1445.100585,89,3242.413322
-1445.100585,89,3258.498314
-1445.100585,89,3274.247807
-1445.100585,89,3290.067296
-1445.100585,89,3305.804288
-1445.100585,89,3322.360782
-1445.100585,89,3338.225779
-1445.100585,89,3353.985273
-1445.100585,89,3369.810258
-1445.100585,89,3385.721788
-1445.100585,89,3401.482247
-1445.100585,89,3417.488741
-1445.100585,89,3433.410746
-1445.100585,89,3449.321731
-1445.100585,89,3465.126198
-1445.100585,89,3480.981958
-1445.100585,89,3496.870217
-1445.100585,89,3512.93
-1445.100585,89,3528.734801
-1445.100585,89,3544.571102
-1445.100585,89,3560.330924
-1445.100585,89,3576.54425
-1445.100585,89,3592.421589
-1445.100585,89,3608.714432
-1445.100585,89,3624.496291
-1445.100585,89,3640.523156
-1445.100585,89,3656.330034
-1445.100585,89,3672.060414
-1445.100585,89,3687.867304
-1445.100585,89,3703.815699
-1445.100585,89,3719.813602
-1445.100585,89,3735.602007
-1445.100585,89,3751.403921
-1445.100585,89,3767.261342
-1445.100585,89,3783.243765
-1445.100585,89,3799.050188
-1445.100585,89,3814.804119
-1445.100585,89,3830.605057
-1445.100585,89,3846.563997
-1445.100585,89,3862.424946
-1445.100585,89,3878.463885
-1445.100585,89,3894.391334
-1445.100585,89,3910.376784
-1445.100585,89,3926.231259
-1445.100585,89,3942.101706
-1445.100585,89,3957.888162
-1445.100585,89,3973.96162
-1445.100585,89,3989.688092
-1445.100585,89,4005.401552
-1445.100585,89,4021.164025
-1445.100585,89,4037.189998
-1445.100585,89,4052.991962
-1445.100585,89,4068.847461
-1445.100585,89,4084.632413
-1445.100585,89,4100.559388
-1445.100585,89,4116.555609
-1445.100585,89,4132.430089
-1445.100585,89,4148.275568
-1445.100585,89,4164.58605
-1445.100585,89,4180.458031
-1445.100585,89,4196.340513
-1445.100585,89,4212.116999
-1445.100585,89,4228.157982
-1445.100585,89,4244.007967
-1445.100585,89,4259.832953
-1445.100585,89,4275.719441
-1445.100585,89,4291.594429
-1445.100585,89,4307.578915
-1445.100585,89,4323.521903
-1445.100585,89,4339.324891
-1445.100585,89,4355.146381
-1445.100585,89,4371.13987
-1445.100585,89,4386.931361
-1445.100585,89,4402.88335
-1445.100585,89,4418.760342
-1445.100585,89,4434.863833
-1445.100585,89,4451.240324
-1445.100585,89,4467.027316
-1445.100585,89,4482.964808
-1445.100585,89,4498.917243
-1445.100585,89,4514.832662
-1445.100585,89,4530.581086
-1445.100585,89,4546.412013
-1445.100585,89,4562.448444
-1445.100585,89,4578.314879
-1445.100585,89,4594.09732
-1445.100585,89,4610.094263
-1445.100585,89,4626.060209
-1445.100585,89,4642.035157
-1445.100585,89,4658.10061
-1445.100585,89,4674.010563
-1445.100585,89,4690.044522
-1445.100585,89,4706.020982
-1445.100585,89,4721.885447
-1445.100585,89,4738.052408
-1445.100585,89,4754.071374
-1445.100585,89,4769.994346
-1445.100585,89,4785.797315
-1445.100585,89,4801.678784
-1445.100585,89,4817.562258
-1445.100585,89,4833.514232
-1445.100585,89,4849.323709
-1445.100585,89,4865.277186
-1445.100585,89,4881.134166
-1445.100585,89,4897.188648
-1445.100585,89,4913.017125
-1445.100585,89,4929.037108
-1445.100585,89,4944.973591
-1445.100585,89,4960.949574
-1445.100585,89,4976.888059
-1445.100585,89,4992.791045
-1445.100585,89,5009.16603
-1445.100585,89,5025.216516
-1445.100585,89,5041.268505
-1445.100585,89,5057.071493
-1445.100585,89,5072.850983
-1445.100585,89,5088.87997
