#{"t_start": 1653689818.7743866, "env_id": null}
r,l,t
-6926.0,179,6221.552066
-3647.0,179,6244.86522
-5332.0,179,6268.981392
-4815.0,179,6293.152588
-5175.0,179,6316.933307
-5116.0,179,6341.505039
-4081.0,179,6365.261305
-4110.0,179,6387.772089
-6782.0,179,6412.533372
-3788.0,179,6438.018664
-4331.0,179,6461.119486
-5371.0,179,6484.820818
-4761.0,179,6509.116655
-2633.0,179,6532.705505
-5389.0,179,6556.446867
-4355.0,179,6580.106231
-4102.0,179,6603.852603
-4853.0,179,6627.244986
-4737.0,179,6651.360369
-3937.0,179,6674.805262
-3342.0,179,6699.174154
-3127.0,179,6721.655066
-4450.0,179,6744.804466
-3640.0,179,6768.225376
-5850.0,179,6794.16028
-3788.0,179,6820.525684
-2218.0,179,6845.3536
-4236.0,179,6871.346513
-5979.0,179,6898.455424
-4901.0,179,6924.724344
-4364.0,179,6950.211764
-3331.0,179,6974.095195
-3665.0,179,6999.414118
-2932.0,179,7024.555546
-5532.0,179,7048.639978
-4761.0,179,7073.549911
-3054.0,179,7097.096347
-6701.0,179,7122.011783
-3325.0,179,7145.636221
-3633.0,179,7169.037199
-2777.0,179,7191.789606
-3424.0,179,7215.371547
-2938.0,179,7238.925988
-3663.0,179,7265.747924
-2698.0,179,7294.033357
-3466.0,179,7319.259797
-3426.0,179,7344.389736
-4581.0,179,7369.763179
-5024.0,179,7394.867616
-2514.0,179,7418.978559
-3702.0,179,7445.538994
-3132.0,179,7469.221938
-3800.0,179,7493.38988
-2741.0,179,7517.667821
-4734.0,179,7542.264262
-3990.0,179,7569.167201
-4057.0,179,7600.747622
-2812.0,179,7625.017066
-2160.0,179,7649.87501
-4014.0,179,7677.843944
-2541.0,179,7703.730887
-2783.0,179,7730.221328
-3539.0,179,7757.468763
-2402.0,179,7782.905706
-4069.0,179,7808.621647
-3499.0,179,7833.19209
-1693.0,179,7857.876036
-2364.0,179,7882.501978
-2597.0,179,7907.137424
-2575.0,179,7934.882363
-2629.0,179,7960.402806
-2559.0,179,7984.549749
-3143.0,179,8010.536688
-1817.0,179,8036.93863
-3250.0,179,8061.564072
-1616.0,179,8084.94552
-2756.0,179,8109.239469
-2196.0,179,8133.68741
-2414.0,179,8160.569359
-2386.0,179,8184.503305
-2505.0,179,8208.702672
-1694.0,179,8232.801754
-1545.0,179,8258.107854
-2651.0,179,8285.031489
-1673.0,179,8309.620638
-1955.0,179,8333.128848
-1495.0,179,8357.31157
-2111.0,179,8381.482812
-2159.0,179,8405.734076
-2476.0,179,8431.613339
-3083.0,179,8456.09213
-2434.0,179,8480.668432
-4661.0,179,8505.629247
-2722.0,179,8531.108073
-1369.0,179,8556.770905
-2667.0,179,8583.540241
-2285.0,179,8609.534591
-1846.0,179,8634.344958
-2005.0,179,8658.556334
-3713.0,179,8683.49621
-5238.0,179,8712.063579
-2525.0,179,8739.232459
-3004.0,179,8764.931851
-2726.0,179,8792.107243
-1598.0,179,8816.888645
-2449.0,179,8842.116054
-2693.0,179,8866.665467
-1458.0,179,8890.299386
-1928.0,179,8914.859303
-2525.0,179,8940.680219
-2600.0,179,8965.363639
-2597.0,179,9001.373531
-1690.0,179,9029.536941
-2289.0,179,9056.730361
-1996.0,179,9083.310787
-1842.0,179,9108.322218
-2656.0,179,9133.86665
-2756.0,179,9159.647074
-1529.0,179,9183.887011
-2966.0,179,9209.536435
-1407.0,179,9234.531237
-1726.0,179,9260.043742
-3076.0,179,9286.853781
-2089.0,179,9315.387304
-2940.0,179,9341.758914
-6542.0,179,9368.987041
-2587.0,179,9393.083239
-5798.0,179,9418.893942
-1920.0,179,9443.150184
-2059.0,179,9473.958379
-2955.0,179,9502.899118
-4065.0,179,9533.351866
-3382.0,179,9559.193165
-2785.0,179,9586.484473
-5605.0,179,9614.411283
-2732.0,179,9644.722091
-3075.0,179,9673.372426
-2884.0,179,9703.294276
-2469.0,179,9733.005112
-2264.0,179,9759.323488
-1945.0,179,9786.732859
-2812.0,179,9813.592242
-1790.0,179,9841.475629
-1410.0,179,9868.630517
-2040.0,179,9897.611408
-2219.0,179,9926.290299
-3192.0,179,9957.527693
-2799.0,179,9986.003093
-4736.0,179,10016.535494
-5368.0,179,10046.761404
-2971.0,179,10075.909804
-3204.0,179,10104.505216
-3996.0,179,10134.027152
-5027.0,179,10163.987045
-3423.0,179,10194.483957
-3208.0,179,10223.008376
-3178.0,179,10251.88577
-5471.0,179,10281.44908
-3386.0,179,10312.776954
-3747.0,179,10341.644524
-3274.0,179,10371.021674
-5760.0,179,10400.751901
-5847.0,179,10431.460171
-2764.0,179,10460.000064
-1650.0,179,10486.910048
-4929.0,179,10515.694542
-3915.0,179,10544.836107
-4096.0,179,10571.792185
-4581.0,179,10599.941309
-3118.0,179,10627.882967
-4805.0,179,10655.780152
-3107.0,179,10681.619386
-2232.0,179,10706.592649
-2927.0,179,10733.309407
-2727.0,179,10759.83319
-2343.0,179,10785.343995
-2429.0,179,10810.707807
-2349.0,179,10836.225129
-3258.0,179,10862.055463
-3451.0,179,10887.469812
-3916.0,179,10914.137658
-3461.0,179,10941.62151
-2135.0,179,10967.474416
-2739.0,179,10993.205759
-2523.0,179,11018.959136
-3145.0,179,11044.322519
-2564.0,179,11069.91841
-3286.0,179,11096.041302
-2367.0,179,11121.643206
-2721.0,179,11147.7811
-1652.0,179,11173.284506
-2667.0,179,11198.256917
-2475.0,179,11225.325827
-2556.0,179,11250.852738
-4250.0,179,11278.395148
-2359.0,179,11303.321573
-2582.0,179,11328.463493
-2227.0,179,11354.834913
-4190.0,179,11381.104332
-3852.0,179,11407.308755
-2217.0,179,11433.006182
-2312.0,179,11457.74511
-3106.0,179,11482.778037
-2318.0,179,11510.111459
-2946.0,179,11536.48989
-3069.0,179,11562.05132
-2534.0,179,11588.710239
-2317.0,179,11618.487157
-3467.0,179,11647.452082
-1701.0,179,11674.729508
-2801.0,179,11702.662935
-2498.0,179,11731.85686
-5392.0,179,11762.45328
-2548.0,179,11790.641695
-2790.0,179,11819.576118
-2643.0,179,11851.111032
-3752.0,179,11881.071452
-1855.0,179,11909.229873
-2573.0,179,11937.891798
-2713.0,179,11967.440218
-2703.0,179,11996.877641
-2456.0,179,12024.986068
-3826.0,179,12054.321993
-4655.0,179,12083.595916
-2574.0,179,12112.510843
-2650.0,179,12142.257267
-2215.0,179,12172.649714
-2260.0,179,12201.449116
-2056.0,179,12229.155046
-3216.0,179,12258.778487
-3765.0,179,12289.29641
-1953.0,179,12318.543364
-2467.0,179,12347.833247
-1973.0,179,12376.423177
-2152.0,179,12405.812139
-2111.0,179,12434.736016
-1916.0,179,12462.788444
-1912.0,179,12492.04236
-1888.0,179,12520.505787
-5691.0,179,12547.360222
-2427.0,179,12572.897682
-2657.0,179,12598.232584
-4924.0,179,12625.197015
-2660.0,179,12650.768949
-2271.0,179,12676.695879
-2340.0,179,12702.453314
-1855.0,179,12728.061247
-2627.0,179,12754.524185
-1963.0,179,12779.937648
-1487.0,179,12807.145045
-3146.0,179,12832.604975
-1451.0,179,12857.954911
-2426.0,179,12883.786345
-2407.0,179,12909.164811
-1735.0,179,12935.366711
-1645.0,179,12960.939646
-1789.0,179,12986.788578
-3506.0,179,13013.462008
-3436.0,179,13038.714442
-2594.0,179,13064.70538
-3158.0,179,13091.02531
-3891.0,179,13119.935736
-2674.0,179,13146.116189
-2532.0,179,13172.459097
-2779.0,179,13199.150528
-3245.0,179,13226.666959
-2886.0,179,13252.781889
-3179.0,179,13278.972319
-3153.0,179,13304.977251
-1674.0,179,13330.272184
-992.0,179,13355.309616
-1060.0,179,13380.018549
-2171.0,179,13407.659978
-1995.0,179,13433.348905
-3061.0,179,13461.144829
-2456.0,179,13487.245261
-1895.0,179,13512.257195
-3726.0,179,13539.331127
-2867.0,179,13565.715059
-2501.0,179,13591.580491
-1709.0,179,13616.977926
-1989.0,179,13643.101856
-2396.0,179,13668.558793
-1151.0,179,13696.091718
-1762.0,179,13722.72165
-1217.0,179,13748.194583
-3267.0,179,13775.117012
-2540.0,179,13801.888942
-3480.0,179,13828.758374
-2959.0,179,13854.647806
-1440.0,179,13880.224741
-1252.0,179,13904.986676
-5073.0,179,13932.923603
-2094.0,179,13957.625042
-1416.0,179,13983.337474
