#{"t_start": 1654003686.799771, "env_id": null}
r,l,t
-2218.0,179,7259.606618
-2647.0,179,7295.66358
-2342.0,179,7327.406145
-1728.0,179,7360.756226
-2626.0,179,7394.628837
-2258.0,179,7426.546987
-1370.0,179,7457.552169
-2686.0,179,7490.245357
-1935.0,179,7522.990062
-2464.0,179,7557.136271
-2013.0,179,7588.628517
-1894.0,179,7621.140269
-1729.0,179,7654.731518
-2088.0,179,7688.681776
-2168.0,179,7724.94153
-2510.0,179,7760.373795
-2038.0,179,7793.803582
-1863.0,179,7826.049884
-2192.0,179,7859.343681
-2099.0,179,7893.948977
-2664.0,179,7927.79778
-1979.0,179,7962.200084
-2100.0,179,7994.481902
-2144.0,179,8032.774199
-2476.0,179,8066.965002
-2256.0,179,8100.696826
-2445.0,179,8134.126645
-1638.0,179,8165.431479
-2695.0,179,8199.557553
-2066.0,179,8232.450419
-2433.0,179,8266.774819
-1974.0,179,8300.210285
-1952.0,179,8334.290788
-2250.0,179,8368.888861
-2068.0,179,8402.726402
-1693.0,179,8438.016002
-2107.0,179,8471.749638
-2003.0,179,8504.349813
-2336.0,179,8539.534486
-2104.0,179,8573.383187
-2607.0,179,8607.324902
-2284.0,179,8642.519624
-1847.0,179,8674.180883
-1964.0,179,8707.914639
-2444.0,179,8740.577912
-2672.0,179,8776.343669
-2037.0,179,8813.501426
-2522.0,179,8846.843713
-2099.0,179,8880.692007
-2060.0,179,8913.781806
-2769.0,179,8950.54959
-1845.0,179,8982.395406
-2617.0,179,9016.356216
-2555.0,179,9052.186009
-1972.0,179,9084.542331
-2178.0,179,9119.34964
-2361.0,179,9155.12945
-2118.0,179,9189.218261
-2078.0,179,9225.756642
-2033.0,179,9258.308777
-2381.0,179,9290.758497
-2305.0,179,9325.560245
-2575.0,179,9359.112084
-2468.0,179,9394.07246
-2965.0,179,9430.286377
-2519.0,179,9465.513356
-2053.0,179,9499.110902
-1826.0,179,9531.710496
-1531.0,179,9563.315124
-1966.0,179,9597.592255
-1590.0,179,9629.17293
-2235.0,179,9661.976617
-2713.0,179,9695.674812
-2506.0,179,9732.062001
-2093.0,179,9765.873227
-2308.0,179,9802.421945
-2211.0,179,9837.455186
-2094.0,179,9871.426446
-2219.0,179,9905.138218
-2478.0,179,9939.466987
-1735.0,179,9975.458754
-1923.0,179,10010.257038
-2610.0,179,10046.668816
-1842.0,179,10082.070601
-2564.0,179,10120.639879
-1718.0,179,10155.216172
-2141.0,179,10191.468466
-1754.0,179,10225.378278
-2062.0,179,10262.711832
-2176.0,179,10298.049902
-2063.0,179,10334.969984
-2016.0,179,10372.505592
-2092.0,179,10409.834237
-2604.0,179,10448.103882
-2309.0,179,10483.641576
-2013.0,179,10519.405289
-1693.0,179,10553.977027
-2227.0,179,10591.089256
-2217.0,179,10627.116991
-2144.0,179,10662.797749
-2066.0,179,10699.520499
-2501.0,179,10736.572263
-2157.0,179,10772.821035
-2118.0,179,10812.578293
-1754.0,179,10845.530594
-1746.0,179,10878.8399
-1999.0,179,10915.341689
-1962.0,179,10951.042485
-1755.0,179,10984.579297
-1965.0,179,11020.188096
-2177.0,179,11056.960394
-1969.0,179,11094.320187
-2263.0,179,11131.321992
-1551.0,179,11164.886809
-1755.0,179,11201.707609
-1970.0,179,11239.974904
-1724.0,179,11276.029382
-1702.0,179,11310.427694
-1819.0,179,11345.119571
-2278.0,179,11380.232991
-2436.0,179,11417.767434
-2286.0,179,11453.787941
-1745.0,179,11488.538
-2505.0,179,11525.032077
-1841.0,179,11560.489693
-2345.0,179,11597.844316
-1800.0,179,11637.765942
-1734.0,179,11673.34163
-2278.0,179,11708.950333
-2633.0,179,11749.123513
-2138.0,179,11785.492239
-2368.0,179,11821.19598
-2428.0,179,11857.648226
-2088.0,179,11893.236986
-1737.0,179,11928.951752
-3956.0,179,11973.06547
-1871.0,179,12008.460753
-2059.0,179,12044.204535
-2060.0,179,12080.41482
-1838.0,179,12115.258616
-1797.0,179,12150.066921
-2468.0,179,12187.337699
-2511.0,179,12224.813989
-1717.0,179,12258.462802
-2321.0,179,12293.890984
-1592.0,179,12328.281533
-2050.0,179,12365.066087
-1727.0,179,12403.18516
-1730.0,179,12439.550285
-2174.0,179,12476.451427
-2056.0,179,12512.069602
-1737.0,179,12547.232298
-2429.0,179,12583.078014
-1724.0,179,12617.871236
-2138.0,179,12656.01845
-2495.0,179,12693.127686
-1591.0,179,12727.210951
-2289.0,179,12764.4257
-2421.0,179,12801.230461
-2167.0,179,12837.811229
-2444.0,179,12873.888006
-1907.0,179,12911.461278
-2218.0,179,12947.327565
-2156.0,179,12981.493365
-2634.0,179,13020.735133
-2035.0,179,13055.707436
-1382.0,179,13091.030242
-1923.0,179,13127.422533
-2410.0,179,13164.505325
-2210.0,179,13201.096132
-1977.0,179,13236.033431
-2344.0,179,13271.228735
-2276.0,179,13308.479925
-2004.0,179,13343.473511
-2377.0,179,13380.859633
-1940.0,179,13417.99585
-1940.0,179,13456.393127
-1809.0,179,13493.713493
-2052.0,179,13528.541956
-2142.0,179,13566.597918
-1979.0,179,13601.488465
-1414.0,179,13635.237561
-2459.0,179,13672.05915
-2060.0,179,13708.969771
-2479.0,179,13750.91236
-2294.0,179,13791.814999
-1541.0,179,13824.153718
-1945.0,179,13859.934926
-2441.0,179,13898.962125
-2414.0,179,13939.336824
-1762.0,179,13974.525573
-1699.0,179,14007.020349
-2269.0,179,14042.975107
-2463.0,179,14081.731356
-2182.0,179,14118.00513
-1663.0,179,14153.776901
-1618.0,179,14186.846699
-2642.0,179,14226.611462
-1996.0,179,14266.281223
-1766.0,179,14301.486018
