#{"t_start": 1654137440.171103, "env_id": null}
r,l,t
-4126.0,119,6169.56468
-4126.0,119,6196.590488
-4126.0,119,6224.022795
-4126.0,119,6251.095603
-4126.0,119,6278.993404
-4126.0,119,6306.639208
-4126.0,119,6334.025514
-4126.0,119,6361.816319
-4126.0,119,6389.024625
-4126.0,119,6421.225399
-4126.0,119,6540.072573
-4126.0,119,6570.460418
-4126.0,119,6597.537882
-4126.0,119,6625.183731
-4126.0,119,6652.295801
-4126.0,119,6679.157404
-4126.0,119,6706.205923
-4126.0,119,6733.237929
-4126.0,119,6760.341428
-4126.0,119,6787.786428
-4126.0,119,6815.272929
-4126.0,119,6842.311431
-4126.0,119,6869.071927
-4126.0,119,6896.870427
-4126.0,119,6926.188427
-4126.0,119,6953.663928
-4126.0,119,6981.411428
-4126.0,119,7009.258428
-4126.0,119,7038.675926
-4126.0,119,7067.751427
-4126.0,119,7095.297928
-4126.0,119,7123.754931
-4126.0,119,7152.189428
-4126.0,119,7179.434428
-4126.0,119,7206.652928
-4126.0,119,7233.996928
-4126.0,119,7261.044931
-4126.0,119,7288.148947
-4126.0,119,7315.649431
-4126.0,119,7343.104429
-4126.0,119,7370.098928
-4126.0,119,7397.837428
-4126.0,119,7425.473928
-4126.0,119,7454.286928
-4126.0,119,7481.623429
-4126.0,119,7511.141927
-4126.0,119,7538.957428
-4126.0,119,7566.459428
-4126.0,119,7594.525427
-4126.0,119,7621.831429
-4126.0,119,18509.853897
-4126.0,119,18537.083893
-4126.0,119,18563.782858
-4126.0,119,18590.077613
-4126.0,119,18616.921715
-4126.0,119,18643.498065
-4126.0,119,18669.969821
-4126.0,119,18696.399841
-4126.0,119,18722.572912
-4126.0,119,18749.198501
-4126.0,119,18775.437353
-4126.0,119,18802.44154
-4126.0,119,18829.031168
-4126.0,119,18856.080256
-4126.0,119,18882.63434
-4126.0,119,18909.280923
-4126.0,119,18936.087497
-4126.0,119,18962.495074
-4126.0,119,18989.367146
-4126.0,119,19016.123218
-4126.0,119,19043.405786
-4126.0,119,19069.94936
-4126.0,119,19096.777932
-4126.0,119,19123.518507
-4126.0,119,19150.160537
-4126.0,119,19177.042317
-4126.0,119,19203.740198
-4126.0,119,19230.400393
-4126.0,119,19257.342013
-4126.0,119,19284.132117
-4126.0,119,19311.116211
-4126.0,119,19337.825305
