#{"t_start": 1654003829.239354, "env_id": null}
r,l,t
-7263.0,179,10012.331094
-5821.0,179,10056.063846
-6600.0,179,10102.310982
-6656.0,179,10152.16636
-7353.0,179,10204.172276
-7042.0,179,10255.187267
-7761.0,179,10308.393274
-8365.0,179,10363.415313
-7513.0,179,10414.603921
-8471.0,179,10469.699509
-8012.0,179,10523.10615
-8823.0,179,10576.672292
-7852.0,179,10626.962473
-6287.0,179,10677.833665
-7135.0,179,10730.324352
-6728.0,179,10784.900037
-5905.0,179,10835.261752
-6066.0,179,10885.339973
-6149.0,179,10937.274192
-4697.0,179,10982.420943
-4411.0,179,11025.23671
-4337.0,179,11069.787468
-5003.0,179,11118.519122
-4074.0,179,11160.614255
-3968.0,179,11201.8555
-3283.0,179,11238.294902
-3429.0,179,11273.984369
-2587.0,179,11307.194912
-3011.0,179,11341.013483
-4306.0,179,11381.011515
-3146.0,179,11417.216118
-3139.0,179,11453.130258
-4339.0,179,11495.031365
-3247.0,179,11530.613548
-2290.0,179,11563.181277
-2928.0,179,11595.461518
-2935.0,179,11627.944272
-3826.0,179,11664.754997
-3356.0,179,11699.994748
-4216.0,179,11738.154989
-3799.0,179,11775.837239
-4797.0,179,11814.453989
-4365.0,179,11853.827245
-4665.0,179,11893.904498
-4152.0,179,11932.27927
-4425.0,179,11969.063054
-3578.0,179,12003.548355
-4027.0,179,12037.502661
-6144.0,179,12076.428438
-5684.0,179,12117.38271
-4745.0,179,12156.252337
-3061.0,179,12190.792888
-3986.0,179,12228.09894
-3101.0,179,12263.399053
-4681.0,179,12302.333651
-3090.0,179,12336.15733
-3568.0,179,12370.817007
-4175.0,179,12407.142697
-3085.0,179,12441.350418
-4039.0,179,12477.421141
-3499.0,179,12513.206873
-3262.0,179,12547.231125
-3521.0,179,12582.764382
-3186.0,179,12616.038657
-2994.0,179,12648.550945
-4888.0,179,12685.021215
-4335.0,179,12721.571486
-5065.0,179,12759.674751
-3268.0,179,12791.67756
-4503.0,179,12826.537852
-2863.0,179,12861.064652
-3569.0,179,12896.080951
-3665.0,179,12931.615747
-2585.0,179,12963.994567
-2075.0,179,12995.104391
-2193.0,179,13025.885221
-5179.0,179,13064.193009
-5133.0,179,13101.201306
-2203.0,179,13132.111636
-2802.0,179,13165.423362
-2637.0,179,13199.005976
-2770.0,179,13234.205145
-4214.0,179,13273.671809
-4727.0,179,13310.968598
-1673.0,179,13340.34559
-2368.0,179,13373.08607
-4789.0,179,13411.184011
-2390.0,179,13443.911075
-2327.0,179,13473.681202
-2226.0,179,13504.686842
-4493.0,179,13540.03446
-2199.0,179,13572.057625
-1885.0,179,13603.321826
-4175.0,179,13638.945001
-4453.0,179,13673.308706
-4267.0,179,13708.206418
-2174.0,179,13743.133142
-1727.0,179,13772.274424
-4182.0,179,13806.644171
-1773.0,179,13837.980949
-3879.0,179,13871.868218
-4238.0,179,13905.89249
-5048.0,179,13944.300743
-2340.0,179,13975.566042
-3682.0,179,14010.511328
-2077.0,179,14041.537635
-2513.0,179,14073.448441
-2097.0,179,14107.786237
-1596.0,179,14139.887048
-4235.0,179,14174.149848
-3485.0,179,14209.949003
-1650.0,179,14241.00367
-4137.0,179,14279.339783
-5602.0,179,14321.866385
-3993.0,179,14358.600059
-3298.0,179,14393.199271
-3977.0,179,14431.916964
-3503.0,179,14466.688701
-2217.0,179,14499.489959
-1775.0,179,14531.245232
-2332.0,179,14563.945508
-2976.0,179,14597.807783
-2748.0,179,14633.790046
-3646.0,179,14670.190813
-2589.0,179,14703.345603
-3048.0,179,14738.040892
-3256.0,179,14775.433172
-2508.0,179,14808.814466
-2977.0,179,14843.533759
-3123.0,179,14878.189067
-3496.0,179,14915.243346
-3464.0,179,14952.001639
-2870.0,179,14987.815933
-2972.0,179,15023.491233
-2319.0,179,15055.840054
-4519.0,179,15093.900836
-2903.0,179,15129.33164
-4077.0,179,15166.770938
-3463.0,179,15201.923245
-2241.0,179,15235.276977
-3465.0,179,15270.191592
-3306.0,179,15304.331314
-2663.0,179,15340.191576
-2902.0,179,15374.830428
-2529.0,179,15409.087853
-3425.0,179,15445.588284
-2210.0,179,15478.629311
-2796.0,179,15513.236357
-2849.0,179,15547.419439
-2969.0,179,15582.385545
-3084.0,179,15617.035677
