#{"t_start": 1653950834.3895366, "env_id": null}
r,l,t
-2380.0,179,8626.206855
-3505.0,179,8658.745317
-2932.0,179,8687.299599
-3337.0,179,8717.951984
-2789.0,179,8747.501064
-2509.0,179,8775.809519
-3012.0,179,8802.808209
-3009.0,179,8830.826694
-3412.0,179,8862.314191
-2514.0,179,8887.415902
-2636.0,179,8913.535487
-2826.0,179,8947.463464
-3183.0,179,8978.271412
-2622.0,179,9005.424246
-2663.0,179,9032.021018
-2821.0,179,9057.661876
-4050.0,179,9086.632028
-2557.0,179,9111.017869
-4538.0,179,9141.600299
-2236.0,179,9166.585264
-2316.0,179,9190.92834
-4190.0,179,9220.94423
-3072.0,179,9247.047712
-4322.0,179,9277.449771
-3029.0,179,9304.345913
-2886.0,179,9329.942299
-3244.0,179,9356.457085
-3093.0,179,9384.00919
-2917.0,179,9411.200009
-2635.0,179,9436.613957
-3814.0,179,9465.688997
-2795.0,179,9494.073425
-2245.0,179,9518.281274
-2549.0,179,9544.215183
-3096.0,179,9569.871678
-2671.0,179,9597.995162
-2181.0,179,9626.517223
-2850.0,179,9652.961113
-3111.0,179,9681.419197
-3185.0,179,9710.059554
-2798.0,179,9739.404451
-2703.0,179,9767.782135
-3368.0,179,9798.076917
-3256.0,179,9827.300595
-2339.0,179,9856.666565
-2953.0,179,9885.41294
-2516.0,179,9914.074874
-2978.0,179,9941.150821
-2566.0,179,9967.729962
-2821.0,179,9992.866961
-2556.0,179,10020.115291
-2483.0,179,10047.414356
-2167.0,179,10075.310012
-2636.0,179,10100.950821
-2908.0,179,10126.749511
-2626.0,179,10152.932105
-2593.0,179,10179.250169
-1986.0,179,10208.283798
-2274.0,179,10236.636758
-2807.0,179,10264.29424
-2689.0,179,10290.888714
-2811.0,179,10318.062977
-2062.0,179,10345.799416
-2382.0,179,10371.21425
-2326.0,179,10396.52814
-2806.0,179,10425.203759
-2967.0,179,10453.294646
-2828.0,179,10483.798465
-2394.0,179,10510.179656
-2430.0,179,10538.716044
-2926.0,179,10566.373974
-1929.0,179,10591.310519
-2104.0,179,10618.652584
-2581.0,179,10647.165963
-2950.0,179,10676.578248
-2375.0,179,10705.649765
-2478.0,179,10732.73812
-2533.0,179,10766.918532
-2282.0,179,10791.145477
-2855.0,179,10817.969736
-3295.0,179,10853.574638
-2788.0,179,10885.250573
-2070.0,179,10914.24052
-2331.0,179,10942.576852
-2625.0,179,10968.79558
-2353.0,179,10993.873476
-2684.0,179,11020.86168
-2604.0,179,11048.36914
-2615.0,179,11074.140754
-2241.0,179,11099.638054
-2948.0,179,11128.107451
-2663.0,179,11159.748259
-2653.0,179,11190.771656
-2199.0,179,11219.94419
-2484.0,179,11248.865215
-2628.0,179,11279.510761
-2549.0,179,11305.048737
-2760.0,179,11336.797997
-2457.0,179,11364.590187
-2593.0,179,11392.909801
-2696.0,179,11421.337546
-2163.0,179,11448.127094
-2349.0,179,11474.801959
-2640.0,179,11502.828187
-2626.0,179,11533.625499
-2628.0,179,11566.163814
-2556.0,179,11597.908398
-1928.0,179,11626.469508
-2598.0,179,11651.329283
-2662.0,179,11677.490676
-2542.0,179,11703.079082
-2036.0,179,11727.767749
